753| Oliver is at the library helping put away books . There are N0 book to put away total but a librarian takes N1 of them and leaves Oliver with the rest . If he can fit N2 books on a shelf , how many more books will he need ?|Answer: N1 - ( N0 - N2 )
754| Sean has N0 whistles .He has N1 less whistles than Charles . How many whistles does Charles have ?|Answer: N0 + N1
755| Larry has N0 cards . Dennis adds N1 cards . How many cards will Larry have ? |Answer: N0 + N1
756| There are N0 erasers in a box . Jane has N1 erasers in a bag . Doris takes N2 erasers out of the box . How many erasers are in the box and Jane's bag together?|Answer: N0 + N1 - N2
757| A candy store has N0 boxes of chocolates . Each box has N1 pieces and N2 lollipops . How many pieces and lollipops are there altogether in the store ?|Answer: N0 * (N1 + N2)
758| There are N0 students making N1 stars each for the school wall . How many more stars will they make if they work together than if they work alone ?|Answer: N0 * (N1 - 1)
759| Mrs. Hilt baked pies last weekend for a holiday dinner . She baked N0 pecan pies and N1 apples pies . If she wants to arrange all of the pies in columns of N2 pies each , how many columns will she have ?|Answer: ( N0 + N1 ) / N2
760| There are N0 walnut trees currently in the park . Park workers will plant N1 walnut trees today . How many more walnut trees will there be in the park when the workers are finished ?|Answer: N1 - N0
761| N0 people are going to the zoo . There are N1 cars to take people to the zoo . How many cars are left if they take N2 cars ?|Answer: N1 - N2
762| A toy store had N0 giant stuffed bears in stock when they got another shipment with N1 bears in it . The put the bears onto shelves with N2 on each shelf . How many bears were in total ?|Answer: N0 + N1
763| Rachel was playing a video game where she scores N0 points for each treasure she finds . If she found N1 treasures on the first level and N2 on the second , what is the difference between her scores on the two levels ?|Answer: N0 * ( N1 - N2 )
764| Denise removes N0 bananas from a jar . There were originally N1 bananas in the jar . How many bananas has Denise removed ?|Answer: N0 - N1
765| Mrs. Hilt wants to make a border around her garden . She needs N0 rocks to complete the border . She has N1 rocks . How many rocks does she have in total ?|Answer: N0 + N1
766| Wendy picked N0 flowers for her friend ¡¯ s wedding . She was making bouquets with N1 flowers in each one . If N2 of the flowers wilted before the wedding , how many flowers did Wendy have leftover ?|Answer: N0 - ( N1 * N2 )
767| A company invited N0 people to a luncheon , but N1 of them did n't show up . If the tables they had held N2 people each , how many people had to stand ?|Answer: ( N0 - N1 ) % N2
768| For a birthday party George bought N0 regular sodas and N1 diet sodas . If his fridge would only hold N2 on each shelf , how many sodas would be left on the shelf after the other is full ?|Answer: N2 - ( N0 + N1 ) % N2
769| Carol collects N0 peanuts . Carol 's father gives Carol N1 more . How many peanuts did Carol have before her father gave her any ?|Answer: N0 - N1
770| For Halloween Debby and her sister combined the candy they received . Debby had N0 pieces of candy while her sister had N1 . If they each ate N2 pieces the first night , how many more pieces did Debby eat than her sister ?|Answer: N0 - N2 - N1
771| Ruth starts with N0 apples . She shares N1 with Peter . How many apples does Peter end with ?|Answer: N1 - N0
772| Benny found N0 seashells and N1 starfish on the beach . He gave N2 of the seashells to Jason . How many more starfish than seashells does Benny now have ? |Answer: N1 - ( N0 - N2 )
773| Jorge scored N0 goals playing soccer last season . This season he scored N1 goals . What is the difference between goals scored last season and this season ?|Answer: N1 - N0
774| Anne weighs N0 pounds . Douglas weighs N1 pounds . How much lighter is Douglas than Anne ?|Answer: N1 - N0
775| At the arcade Cody won N0 tickets . If he spent N1 tickets on a beanie and later won N2 more tickets , how many tickets did he have before he spent any ?|Answer: N0 + N2
776| Benny worked N0 hours for N1 days . How many extra hours did he work compared to the previous day ?|Answer: N0 - N0
777| There were N0 friends playing a video game online when N1 players quit . If each player left had N2 lives , how many lives did they have altogether before they quit?|Answer: N2 * N0
778| Sarah had some trucks . She gave N0 to Jeff , and now she has N1 trucks left . How many trucks did Sarah give to Jeff ?|Answer: N0
779| Adam had N0 books . If he sold N1 of them and used the money he earned to buy N2 new books , how much money did Adam have left ?|Answer: N1 - N2
780| Ron weighed N0 colored metal balls during a science class . The blue ball weighed N1 pounds and the brown ball weighed N2 pounds . If Ron places both balls on the scale separately , what is the difference in the weight between the two balls ?|Answer: N1 - N2
781| Lexie ¡¯ s younger brother helped pick up all the paper clips in Lexie ¡¯ s room . He was able to collect N0 paper clips . If he wants to distribute the paper clips in N1 boxes , how many boxes will he need to fill the paper clips?|Answer: N0 / N1 + 1
782| Paco 's Countertop Company purchased pieces of marble from a quarry . The weights of the pieces they purchased were N0 ton , N1 ton , and N2 ton . How many more tons of marble did Paco 's Countertop Company purchase than the heaviest piece they bought ?|Answer: N1 + N2 - N0
783| Pamela bought N0 ounces of sugar , and she spilled N1 ounces of it on the floor . How many ounces of sugar does she have left?|Answer: N0 - N1
784| Dan has N0 violet marbles , he gave Mary N1 of the marbles . How many marbles does he have in total ?|Answer: N0 + N1
785| N0 boys went down the slide . N1 more boys went down the slide . How many more boys went down the slide the second time ?|Answer: N1
786| Brennan had N0 grams of pepper . Then he used N1 grams of the pepper to make some scrambled eggs . How many more grams of pepper did Brennan have than he used?|Answer: N0 - N1 - N1
787| Robin was making baggies of cookies with N0 cookies in each bag . If she had N1 chocolate chip cookies and N2 oatmeal cookies , how many extra cookies does she have left ?|Answer: ( N1 + N2 ) % N0
788| While playing a video game , Paul scored N0 points . He and his cousin together have a total of  N1 points . How many points does Paul have left to reach his goal of N2 points ?|Answer: N2 - N0 - N1
789| There are N0 books in Oak Grove 's public library . In addition , there are N1 books in its school libraries . How many more books does the public library have than the school libraries ?|Answer: N0 - N1
790| A waiter had N0 tables he was waiting on , with N1 women and N2 men at each table . How many more women than men did the waiter have ?|Answer: N0 * ( N1 - N2 )
791| Jane buys an apple for $ N0 and pays with a $ N1 bill . How much money did she pay ?|Answer: N0 + N1
792| N0 birds were sitting in a tree . N1 more birds flew up to the tree . How many more birds flew up to the tree than were originally there ?|Answer: N1 - N0
793| For the school bake sale Katie made N0 cupcakes . If she sold N1 of them and then made N2 more , how many cupcakes did she sell?|Answer: N1 - N2
794| Kaleb was selling his old games . He started out with N0 but sold N1 of them . He packed the rest up putting N2 games into each box . How many games were left in total?|Answer: ( N0 - N1 ) * N2
795| Sara grew N0 pumpkins , but the rabbits ate N1 pumpkins . How many pumpkins did the rabbits eat ?|Answer: N1
796| There are N0 walnut trees currently in the park . Park workers will plant N1 more walnut trees today . How many more walnut trees will the park have after the workers are finished ?|Answer: N1 - N0
797| Melanie had N0 dimes in her bank . Her dad gave her N1 dimes and her mother gave her N2 dimes . How many more dimes did her dad give her than her mother?|Answer: N1 - N2
798| I read N0 pages of my English book yesterday . Today , I read N1 pages . How many more pages did I read today than yesterday ?|Answer: N1 - N0
799| Barbara has N0 candies . She buys N1 more . If Barbara divide her candies equally how many candies will she give each person?|Answer: (N0 + N1) / 2
800| Jack has a section filled with short story booklets . If each booklet has N0 pages and there are N1 booklets in the short story section , how many more pages will Jack need to read if he wants to read all the booklets twice? |Answer: N0 * N1 * 2
801| Tom bought N0 tickets at the state fair . He spent N1 tickets at the ' dunk a clown ' booth and decided to use the rest on rides . If each ride cost N2 tickets , how much money did he save in tickets ?|Answer: ( N0 - N1 ) * N2
802| Brian has N0 cards . Wayne takes N1 away . How many cards did Wayne take ?|Answer: N1 - N0
803| Willie has N0 bananas . Charles has N1 bananas . He gains N2 . How many more bananas will Willie have than Charles ?|Answer: N0 - N1 + N2
804| Evelyn has N0 marbles . She gets N1 more from Henry . Later , Evelyn buys N2 cards at the store . How many more marbles does Evelyn have than cards?|Answer: N0 + N1 - N2
805| Sally had N0 baseball cards , and N1 were torn . Sara bought N2 of Sally 's baseball cards . How many baseball cards does Sally have left that are not torn ?|Answer: N0 - N1 - N2
806| Gwen bought two coloring books . One had N0 pictures and the other had N1 . After one week she had already colored N2 of the pictures . How many pictures did she color in total ?|Answer: N2 + N2
807| Diana starts with N0 bottle caps . N1 are eaten by a hippopotamus . How many bottle caps were eaten by the hippopotamus?|Answer: N1
808| There are N0 dogwood trees currently in the park . Park workers will plant N1 more dogwood trees today and N2 more dogwood trees tomorrow . How many more dogwood trees will the park have when the workers are finished than it currently has ?|Answer: N1 + N2
